order_id,order_date,customer_id,product_id,product_name,product_cost,quantity,selling_price,total_cost,total_sale,total_profit,campaign_id,order_month
O00227,2025-06-26,C0530,P006,Leave-In Hair Mist,529.14,1,897.09,529.14,897.09,367.95,M07,2025-06
O00228,2025-01-26,C1172,P006,Leave-In Hair Mist,529.14,2,897.09,1058.28,1794.18,735.9,Organic,2025-01
O00229,2025-11-28,C0424,P008,Exfoliating Scrub,810.3,3,1426.46,2430.9,4279.38,1848.48,Organic,2025-11
O00230,2025-09-20,C0019,P001,Pre-Workout Formula,81.87,4,147.52,327.48,590.08,262.6,Organic,2025-09
O00231,2025-11-28,C0018,P006,Leave-In Hair Mist,529.14,2,897.09,1058.28,1794.18,735.9,M05,2025-11
O00232,2025-12-31,C0564,P023,Daily Multivitamin,271.03,4,535.19,1084.12,2140.76,1056.64,Organic,2025-12
O00233,2025-06-28,C0517,P015,Anti-Aging Night Cream,732.53,2,1438.69,1465.06,2877.38,1412.32,M07,2025-06
O00234,2025-10-27,C0016,P004,Daily Multivitamin,151.95,5,278.02,759.75,1390.1,630.35,Organic,2025-10
O00235,2025-07-11,C0579,P018,Weight-Lifting Shoes,749.33,3,1307.8,2247.99,3923.4,1675.41,Organic,2025-07
O00236,2025-09-04,C0689,P003,Anti-Frizz Serum,154.97,3,265.18,464.91,795.54,330.63,Organic,2025-09
O00237,2025-05-22,C0612,P009,SPF 50 Sunscreen,332.29,2,509.1,664.58,1018.2,353.62,M04,2025-05
O00238,2025-01-30,C0828,P026,Tracksuit,581.63,3,851.7,1744.89,2555.1,810.21,Organic,2025-01
O00239,2025-01-14,C1019,P021,Exfoliating Scrub,236.38,3,410.46,709.14,1231.38,522.24,M07,2025-01
O00240,2025-07-27,C0073,P013,Running Shoes,139.5,5,249.72,697.5,1248.6,551.1,Organic,2025-07
O00241,2025-10-20,C0389,P027,Sweatband,196.1,3,371.46,588.3,1114.38,526.08,Organic,2025-10
O00242,2025-04-24,C1095,P022,Volumizing Spray,292.18,4,517.27,1168.72,2069.08,900.36,Organic,2025-04
O00243,2025-12-10,C1039,P012,Athliesure Wear,777.17,3,1118.83,2331.51,3356.49,1024.98,Organic,2025-12
O00244,2025-12-03,C1144,P029,Tennis Outfit,1047.18,2,1805.86,2094.36,3611.72,1517.36,M08,2025-12
O00245,2025-03-07,C0530,P024,Resistance Bands,442.52,5,862.21,2212.6,4311.05,2098.45,Organic,2025-03
O00246,2025-04-04,C0688,P022,Volumizing Spray,292.18,1,517.27,292.18,517.27,225.09,M04,2025-04
O00247,2025-06-07,C0679,P014,Argan Oil Shampoo,1020.09,3,1782.36,3060.27,5347.08,2286.81,M05,2025-06
O00248,2025-08-26,C0242,P028,Hair Growth Oil,729.97,4,1124.06,2919.88,4496.24,1576.36,M02,2025-08
O00249,2025-08-30,C0399,P029,Tennis Outfit,1047.18,5,1805.86,5235.9,9029.3,3793.4,M07,2025-08
O00250,2025-09-29,C0847,P010,Plant-Based Protein,143.45,1,276.22,143.45,276.22,132.77,Organic,2025-09
O00251,2025-03-19,C0411,P005,Hair Growth Oil,81.19,3,150.42,243.57,451.26,207.69,M08,2025-03
O00252,2025-03-15,C0370,P011,Pull-up Set,824.85,1,1247.08,824.85,1247.08,422.23,M03,2025-03
O00253,2025-06-10,C0119,P021,Exfoliating Scrub,236.38,1,410.46,236.38,410.46,174.08,M04,2025-06
O00254,2025-03-28,C0325,P019,Grip Strength Tool,491.38,4,775.01,1965.52,3100.04,1134.52,Organic,2025-03
O00255,2025-02-15,C0889,P005,Hair Growth Oil,81.19,4,150.42,324.76,601.68,276.92,M08,2025-02
O00256,2025-07-16,C0078,P001,Pre-Workout Formula,81.87,5,147.52,409.35,737.6,328.25,M06,2025-07
O00257,2025-01-08,C0660,P029,Tennis Outfit,1047.18,5,1805.86,5235.9,9029.3,3793.4,M01,2025-01
O00258,2025-11-17,C0510,P024,Resistance Bands,442.52,2,862.21,885.04,1724.42,839.38,Organic,2025-11
O00259,2025-06-26,C0265,P010,Plant-Based Protein,143.45,1,276.22,143.45,276.22,132.77,M05,2025-06
O00260,2025-03-27,C0094,P003,Anti-Frizz Serum,154.97,3,265.18,464.91,795.54,330.63,Organic,2025-03
O00261,2025-08-22,C1066,P024,Resistance Bands,442.52,5,862.21,2212.6,4311.05,2098.45,M07,2025-08
O00262,2025-12-18,C0702,P005,Hair Growth Oil,81.19,4,150.42,324.76,601.68,276.92,M04,2025-12
O00263,2025-03-26,C0827,P030,Vitamin C Serum,1052.65,1,1994.92,1052.65,1994.92,942.27,M03,2025-03
O00264,2025-04-19,C0045,P024,Resistance Bands,442.52,5,862.21,2212.6,4311.05,2098.45,M02,2025-04
O00265,2025-07-07,C0077,P023,Daily Multivitamin,271.03,4,535.19,1084.12,2140.76,1056.64,Organic,2025-07
O00266,2025-05-11,C1096,P025,Scalp Detox Scrub,993.64,5,1765.1,4968.2,8825.5,3857.3,M01,2025-05
O00267,2025-12-05,C0041,P004,Daily Multivitamin,151.95,1,278.02,151.95,278.02,126.07,Organic,2025-12
O00268,2025-08-02,C0779,P015,Anti-Aging Night Cream,732.53,1,1438.69,732.53,1438.69,706.16,M08,2025-08
O00269,2025-12-26,C0421,P005,Hair Growth Oil,81.19,1,150.42,81.19,150.42,69.23,M02,2025-12
O00270,2025-12-06,C0553,P017,Gentle Facial Cleanser,1005.92,5,1746.32,5029.6,8731.6,3702.0,Organic,2025-12
O00271,2025-03-12,C0215,P014,Argan Oil Shampoo,1020.09,5,1782.36,5100.45,8911.8,3811.35,Organic,2025-03
O00272,2025-03-02,C0234,P010,Plant-Based Protein,143.45,1,276.22,143.45,276.22,132.77,M04,2025-03
O00273,2025-05-15,C1072,P027,Sweatband,196.1,2,371.46,392.2,742.92,350.72,M07,2025-05
O00274,2025-06-01,C0081,P006,Leave-In Hair Mist,529.14,5,897.09,2645.7,4485.45,1839.75,M04,2025-06
O00275,2025-12-19,C0985,P030,Vitamin C Serum,1052.65,3,1994.92,3157.95,5984.76,2826.81,M01,2025-12
O00276,2025-12-10,C0227,P003,Anti-Frizz Serum,154.97,5,265.18,774.85,1325.9,551.05,Organic,2025-12
O00277,2025-03-18,C1048,P003,Anti-Frizz Serum,154.97,1,265.18,154.97,265.18,110.21,Organic,2025-03
O00278,2025-02-21,C0525,P029,Tennis Outfit,1047.18,2,1805.86,2094.36,3611.72,1517.36,M05,2025-02
O00279,2025-05-16,C0103,P015,Anti-Aging Night Cream,732.53,1,1438.69,732.53,1438.69,706.16,Organic,2025-05
O00280,2025-01-21,C0596,P028,Hair Growth Oil,729.97,3,1124.06,2189.91,3372.18,1182.27,Organic,2025-01
O00281,2025-06-10,C0238,P014,Argan Oil Shampoo,1020.09,1,1782.36,1020.09,1782.36,762.27,Organic,2025-06
O00282,2025-01-24,C0284,P001,Pre-Workout Formula,81.87,2,147.52,163.74,295.04,131.3,M08,2025-01
O00283,2025-11-15,C0191,P009,SPF 50 Sunscreen,332.29,3,509.1,996.87,1527.3,530.43,Organic,2025-11
O00284,2025-04-04,C0821,P004,Daily Multivitamin,151.95,4,278.02,607.8,1112.08,504.28,Organic,2025-04
O00285,2025-05-20,C0790,P027,Sweatband,196.1,4,371.46,784.4,1485.84,701.44,Organic,2025-05
O00286,2025-11-29,C0342,P029,Tennis Outfit,1047.18,1,1805.86,1047.18,1805.86,758.68,M01,2025-11
O00287,2025-03-23,C0853,P004,Daily Multivitamin,151.95,5,278.02,759.75,1390.1,630.35,M08,2025-03
O00288,2025-04-03,C0778,P020,Pre-Workout Formula,671.71,3,1257.35,2015.13,3772.05,1756.92,Organic,2025-04
O00289,2025-12-17,C0268,P029,Tennis Outfit,1047.18,4,1805.86,4188.72,7223.44,3034.72,Organic,2025-12
O00290,2025-02-27,C0843,P029,Tennis Outfit,1047.18,4,1805.86,4188.72,7223.44,3034.72,M05,2025-02
O00291,2025-12-02,C0026,P011,Pull-up Set,824.85,5,1247.08,4124.25,6235.4,2111.15,Organic,2025-12
O00292,2025-10-23,C1158,P024,Resistance Bands,442.52,2,862.21,885.04,1724.42,839.38,Organic,2025-10
O00293,2025-12-09,C0693,P028,Hair Growth Oil,729.97,5,1124.06,3649.85,5620.3,1970.45,M02,2025-12
O00294,2025-08-10,C0510,P022,Volumizing Spray,292.18,4,517.27,1168.72,2069.08,900.36,M07,2025-08
O00295,2025-03-18,C1144,P027,Sweatband,196.1,5,371.46,980.5,1857.3,876.8,M03,2025-03
O00296,2025-09-16,C0962,P028,Hair Growth Oil,729.97,4,1124.06,2919.88,4496.24,1576.36,Organic,2025-09
O00297,2025-02-08,C1007,P025,Scalp Detox Scrub,993.64,3,1765.1,2980.92,5295.3,2314.38,M05,2025-02
O00298,2025-01-26,C0457,P017,Gentle Facial Cleanser,1005.92,5,1746.32,5029.6,8731.6,3702.0,Organic,2025-01
O00299,2025-07-26,C0482,P027,Sweatband,196.1,1,371.46,196.1,371.46,175.36,M08,2025-07
O00300,2025-02-15,C1021,P028,Hair Growth Oil,729.97,4,1124.06,2919.88,4496.24,1576.36,M08,2025-02
O00301,2025-12-01,C0211,P001,Pre-Workout Formula,81.87,4,147.52,327.48,590.08,262.6,M01,2025-12
O00302,2025-02-16,C0624,P026,Tracksuit,581.63,5,851.7,2908.15,4258.5,1350.35,M08,2025-02
O00303,2025-06-24,C0112,P012,Athliesure Wear,777.17,2,1118.83,1554.34,2237.66,683.32,Organic,2025-06
O00304,2025-06-19,C0969,P018,Weight-Lifting Shoes,749.33,3,1307.8,2247.99,3923.4,1675.41,Organic,2025-06
O00305,2025-02-28,C0455,P004,Daily Multivitamin,151.95,1,278.02,151.95,278.02,126.07,M05,2025-02
O00306,2025-10-08,C0766,P017,Gentle Facial Cleanser,1005.92,1,1746.32,1005.92,1746.32,740.4,M03,2025-10
O00307,2025-09-10,C0839,P005,Hair Growth Oil,81.19,1,150.42,81.19,150.42,69.23,M04,2025-09
O00308,2025-04-07,C0805,P004,Daily Multivitamin,151.95,2,278.02,303.9,556.04,252.14,M04,2025-04
O00309,2025-06-23,C0849,P004,Daily Multivitamin,151.95,1,278.02,151.95,278.02,126.07,Organic,2025-06
O00310,2025-12-11,C0253,P019,Grip Strength Tool,491.38,4,775.01,1965.52,3100.04,1134.52,M03,2025-12
O00311,2025-09-13,C1087,P001,Pre-Workout Formula,81.87,1,147.52,81.87,147.52,65.65,M07,2025-09
O00312,2025-10-27,C1042,P016,SPF 50 Sunscreen,1093.54,2,1568.83,2187.08,3137.66,950.58,Organic,2025-10
O00313,2025-03-30,C0263,P024,Resistance Bands,442.52,1,862.21,442.52,862.21,419.69,M06,2025-03
O00314,2025-09-16,C0788,P029,Tennis Outfit,1047.18,4,1805.86,4188.72,7223.44,3034.72,Organic,2025-09
O00315,2025-12-21,C0509,P025,Scalp Detox Scrub,993.64,3,1765.1,2980.92,5295.3,2314.38,M06,2025-12
O00316,2025-05-31,C0274,P015,Anti-Aging Night Cream,732.53,2,1438.69,1465.06,2877.38,1412.32,M05,2025-05
O00317,2025-12-26,C0643,P018,Weight-Lifting Shoes,749.33,5,1307.8,3746.65,6539.0,2792.35,Organic,2025-12
O00318,2025-04-13,C0596,P007,Benchpress Bench and Bar,821.09,3,1637.92,2463.27,4913.76,2450.49,Organic,2025-04
O00319,2025-03-09,C0365,P023,Daily Multivitamin,271.03,5,535.19,1355.15,2675.95,1320.8,M06,2025-03
O00320,2025-12-30,C0722,P004,Daily Multivitamin,151.95,5,278.02,759.75,1390.1,630.35,M07,2025-12
O00321,2025-12-12,C1094,P024,Resistance Bands,442.52,3,862.21,1327.56,2586.63,1259.07,Organic,2025-12
O00322,2025-08-05,C0027,P026,Tracksuit,581.63,5,851.7,2908.15,4258.5,1350.35,M07,2025-08
O00323,2025-03-16,C0116,P002,SPF 50 Sunscreen,190.04,2,365.12,380.08,730.24,350.16,M03,2025-03
O00324,2025-05-27,C0514,P022,Volumizing Spray,292.18,2,517.27,584.36,1034.54,450.18,Organic,2025-05
O00325,2025-12-20,C0605,P026,Tracksuit,581.63,2,851.7,1163.26,1703.4,540.14,Organic,2025-12
O00326,2025-01-17,C0927,P012,Athliesure Wear,777.17,1,1118.83,777.17,1118.83,341.66,Organic,2025-01
O00327,2025-12-12,C1151,P024,Resistance Bands,442.52,2,862.21,885.04,1724.42,839.38,Organic,2025-12
O00328,2025-10-15,C0487,P013,Running Shoes,139.5,5,249.72,697.5,1248.6,551.1,Organic,2025-10
O00329,2025-12-23,C0097,P010,Plant-Based Protein,143.45,4,276.22,573.8,1104.88,531.08,M06,2025-12
O00330,2025-10-10,C0027,P002,SPF 50 Sunscreen,190.04,3,365.12,570.12,1095.36,525.24,M08,2025-10
O00331,2025-04-26,C0754,P030,Vitamin C Serum,1052.65,5,1994.92,5263.25,9974.6,4711.35,M04,2025-04
O00332,2025-04-10,C0920,P010,Plant-Based Protein,143.45,2,276.22,286.9,552.44,265.54,Organic,2025-04
O00333,2025-02-08,C0356,P006,Leave-In Hair Mist,529.14,5,897.09,2645.7,4485.45,1839.75,M01,2025-02
O00334,2025-08-08,C1140,P009,SPF 50 Sunscreen,332.29,3,509.1,996.87,1527.3,530.43,M05,2025-08
O00335,2025-01-03,C0956,P011,Pull-up Set,824.85,2,1247.08,1649.7,2494.16,844.46,M06,2025-01
O00336,2025-11-02,C0617,P002,SPF 50 Sunscreen,190.04,4,365.12,760.16,1460.48,700.32,Organic,2025-11
O00337,2025-10-09,C0150,P012,Athliesure Wear,777.17,3,1118.83,2331.51,3356.49,1024.98,M03,2025-10
O00338,2025-09-24,C1035,P003,Anti-Frizz Serum,154.97,2,265.18,309.94,530.36,220.42,M07,2025-09
O00339,2025-02-17,C0454,P012,Athliesure Wear,777.17,2,1118.83,1554.34,2237.66,683.32,Organic,2025-02
O00340,2025-06-19,C0602,P012,Athliesure Wear,777.17,2,1118.83,1554.34,2237.66,683.32,Organic,2025-06
O00341,2025-11-13,C0973,P017,Gentle Facial Cleanser,1005.92,5,1746.32,5029.6,8731.6,3702.0,Organic,2025-11
O00342,2025-11-29,C0235,P001,Pre-Workout Formula,81.87,3,147.52,245.61,442.56,196.95,M04,2025-11
O00343,2025-01-21,C0658,P022,Volumizing Spray,292.18,4,517.27,1168.72,2069.08,900.36,Organic,2025-01
O00344,2025-02-28,C0526,P013,Running Shoes,139.5,5,249.72,697.5,1248.6,551.1,Organic,2025-02
O00345,2025-01-13,C1059,P030,Vitamin C Serum,1052.65,3,1994.92,3157.95,5984.76,2826.81,M08,2025-01
O00346,2025-09-07,C0608,P002,SPF 50 Sunscreen,190.04,2,365.12,380.08,730.24,350.16,M02,2025-09
O00347,2025-02-19,C1102,P006,Leave-In Hair Mist,529.14,5,897.09,2645.7,4485.45,1839.75,M02,2025-02
O00348,2025-04-18,C0437,P022,Volumizing Spray,292.18,4,517.27,1168.72,2069.08,900.36,Organic,2025-04
O00349,2025-04-16,C0892,P018,Weight-Lifting Shoes,749.33,1,1307.8,749.33,1307.8,558.47,Organic,2025-04
O00350,2025-03-20,C0941,P001,Pre-Workout Formula,81.87,3,147.52,245.61,442.56,196.95,M02,2025-03
O00351,2025-01-28,C0516,P006,Leave-In Hair Mist,529.14,5,897.09,2645.7,4485.45,1839.75,M04,2025-01
O00352,2025-05-13,C0795,P014,Argan Oil Shampoo,1020.09,4,1782.36,4080.36,7129.44,3049.08,Organic,2025-05
O00353,2025-08-10,C0035,P011,Pull-up Set,824.85,4,1247.08,3299.4,4988.32,1688.92,Organic,2025-08
O00354,2025-10-01,C0130,P001,Pre-Workout Formula,81.87,5,147.52,409.35,737.6,328.25,M02,2025-10
O00355,2025-07-03,C1030,P030,Vitamin C Serum,1052.65,1,1994.92,1052.65,1994.92,942.27,M05,2025-07
O00356,2025-11-07,C0577,P003,Anti-Frizz Serum,154.97,4,265.18,619.88,1060.72,440.84,M01,2025-11
O00357,2025-08-31,C1093,P006,Leave-In Hair Mist,529.14,2,897.09,1058.28,1794.18,735.9,M07,2025-08
O00358,2025-10-07,C0296,P010,Plant-Based Protein,143.45,3,276.22,430.35,828.66,398.31,Organic,2025-10
O00359,2025-11-28,C0023,P012,Athliesure Wear,777.17,5,1118.83,3885.85,5594.15,1708.3,Organic,2025-11
O00360,2025-03-14,C0086,P004,Daily Multivitamin,151.95,1,278.02,151.95,278.02,126.07,M07,2025-03
O00361,2025-10-03,C0175,P018,Weight-Lifting Shoes,749.33,3,1307.8,2247.99,3923.4,1675.41,M06,2025-10
O00362,2025-04-19,C1050,P014,Argan Oil Shampoo,1020.09,2,1782.36,2040.18,3564.72,1524.54,M04,2025-04
O00363,2025-11-12,C0518,P027,Sweatband,196.1,2,371.46,392.2,742.92,350.72,M01,2025-11
O00364,2025-10-09,C1126,P015,Anti-Aging Night Cream,732.53,1,1438.69,732.53,1438.69,706.16,M02,2025-10
O00365,2025-05-09,C0405,P004,Daily Multivitamin,151.95,5,278.02,759.75,1390.1,630.35,M06,2025-05
O00366,2025-07-02,C0481,P005,Hair Growth Oil,81.19,1,150.42,81.19,150.42,69.23,M02,2025-07
O00367,2025-04-10,C0996,P011,Pull-up Set,824.85,4,1247.08,3299.4,4988.32,1688.92,M05,2025-04
O00368,2025-12-22,C0313,P019,Grip Strength Tool,491.38,5,775.01,2456.9,3875.05,1418.15,M06,2025-12
O00369,2025-08-08,C0010,P006,Leave-In Hair Mist,529.14,3,897.09,1587.42,2691.27,1103.85,M04,2025-08
O00370,2025-12-31,C0894,P024,Resistance Bands,442.52,3,862.21,1327.56,2586.63,1259.07,Organic,2025-12
O00371,2025-03-10,C0680,P022,Volumizing Spray,292.18,4,517.27,1168.72,2069.08,900.36,M06,2025-03
O00372,2025-06-06,C1130,P016,SPF 50 Sunscreen,1093.54,1,1568.83,1093.54,1568.83,475.29,M02,2025-06
O00373,2025-05-24,C0287,P028,Hair Growth Oil,729.97,5,1124.06,3649.85,5620.3,1970.45,M02,2025-05
O00374,2025-02-08,C0039,P029,Tennis Outfit,1047.18,5,1805.86,5235.9,9029.3,3793.4,Organic,2025-02
O00375,2025-10-25,C0830,P019,Grip Strength Tool,491.38,5,775.01,2456.9,3875.05,1418.15,M01,2025-10
O00376,2025-10-10,C1114,P009,SPF 50 Sunscreen,332.29,5,509.1,1661.45,2545.5,884.05,M03,2025-10
O00377,2025-07-07,C0458,P013,Running Shoes,139.5,5,249.72,697.5,1248.6,551.1,Organic,2025-07
O00378,2025-05-29,C0952,P005,Hair Growth Oil,81.19,5,150.42,405.95,752.1,346.15,M07,2025-05
O00379,2025-07-06,C0022,P017,Gentle Facial Cleanser,1005.92,2,1746.32,2011.84,3492.64,1480.8,Organic,2025-07
O00380,2025-11-11,C0340,P022,Volumizing Spray,292.18,5,517.27,1460.9,2586.35,1125.45,M03,2025-11
O00381,2025-04-02,C1159,P019,Grip Strength Tool,491.38,2,775.01,982.76,1550.02,567.26,Organic,2025-04
O00382,2025-09-05,C0083,P012,Athliesure Wear,777.17,2,1118.83,1554.34,2237.66,683.32,Organic,2025-09
O00383,2025-04-29,C0542,P003,Anti-Frizz Serum,154.97,3,265.18,464.91,795.54,330.63,M04,2025-04
O00384,2025-09-23,C0740,P030,Vitamin C Serum,1052.65,4,1994.92,4210.6,7979.68,3769.08,M08,2025-09
O00385,2025-01-24,C0664,P002,SPF 50 Sunscreen,190.04,1,365.12,190.04,365.12,175.08,Organic,2025-01
O00386,2025-09-24,C0561,P021,Exfoliating Scrub,236.38,3,410.46,709.14,1231.38,522.24,M03,2025-09
O00387,2025-07-12,C0776,P021,Exfoliating Scrub,236.38,3,410.46,709.14,1231.38,522.24,M02,2025-07
O00388,2025-09-22,C0771,P009,SPF 50 Sunscreen,332.29,2,509.1,664.58,1018.2,353.62,M06,2025-09
O00389,2025-06-26,C0988,P016,SPF 50 Sunscreen,1093.54,5,1568.83,5467.7,7844.15,2376.45,M03,2025-06
O00390,2025-08-14,C0472,P006,Leave-In Hair Mist,529.14,1,897.09,529.14,897.09,367.95,M05,2025-08
O00391,2025-04-19,C0383,P005,Hair Growth Oil,81.19,2,150.42,162.38,300.84,138.46,M02,2025-04
O00392,2025-12-05,C0850,P008,Exfoliating Scrub,810.3,3,1426.46,2430.9,4279.38,1848.48,Organic,2025-12
O00393,2025-09-04,C0981,P022,Volumizing Spray,292.18,4,517.27,1168.72,2069.08,900.36,M03,2025-09
O00394,2025-11-28,C0842,P027,Sweatband,196.1,1,371.46,196.1,371.46,175.36,M03,2025-11
O00395,2025-10-21,C0330,P019,Grip Strength Tool,491.38,2,775.01,982.76,1550.02,567.26,Organic,2025-10
O00396,2025-01-21,C1173,P029,Tennis Outfit,1047.18,2,1805.86,2094.36,3611.72,1517.36,M05,2025-01
O00397,2025-04-03,C0831,P017,Gentle Facial Cleanser,1005.92,5,1746.32,5029.6,8731.6,3702.0,Organic,2025-04
O00398,2025-11-23,C0581,P001,Pre-Workout Formula,81.87,1,147.52,81.87,147.52,65.65,M08,2025-11
O00399,2025-09-04,C0450,P006,Leave-In Hair Mist,529.14,4,897.09,2116.56,3588.36,1471.8,Organic,2025-09
O00400,2025-10-26,C0373,P027,Sweatband,196.1,5,371.46,980.5,1857.3,876.8,Organic,2025-10
O00401,2025-05-16,C0702,P006,Leave-In Hair Mist,529.14,4,897.09,2116.56,3588.36,1471.8,M02,2025-05
O00402,2025-04-28,C0790,P013,Running Shoes,139.5,2,249.72,279.0,499.44,220.44,M04,2025-04
O00403,2025-09-25,C1033,P028,Hair Growth Oil,729.97,4,1124.06,2919.88,4496.24,1576.36,Organic,2025-09
O00404,2025-11-07,C0364,P004,Daily Multivitamin,151.95,4,278.02,607.8,1112.08,504.28,Organic,2025-11
O00405,2025-11-04,C1089,P002,SPF 50 Sunscreen,190.04,5,365.12,950.2,1825.6,875.4,Organic,2025-11
O00406,2025-02-17,C0267,P016,SPF 50 Sunscreen,1093.54,5,1568.83,5467.7,7844.15,2376.45,M01,2025-02
O00407,2025-12-14,C0884,P021,Exfoliating Scrub,236.38,5,410.46,1181.9,2052.3,870.4,M01,2025-12
O00408,2025-12-24,C0879,P017,Gentle Facial Cleanser,1005.92,2,1746.32,2011.84,3492.64,1480.8,Organic,2025-12
O00409,2025-09-04,C0781,P026,Tracksuit,581.63,3,851.7,1744.89,2555.1,810.21,M02,2025-09
O00410,2025-08-06,C0522,P005,Hair Growth Oil,81.19,4,150.42,324.76,601.68,276.92,Organic,2025-08
O00411,2025-02-12,C1114,P010,Plant-Based Protein,143.45,4,276.22,573.8,1104.88,531.08,M01,2025-02
O00412,2025-12-30,C0015,P024,Resistance Bands,442.52,5,862.21,2212.6,4311.05,2098.45,M01,2025-12
O00413,2025-07-12,C0421,P021,Exfoliating Scrub,236.38,3,410.46,709.14,1231.38,522.24,M02,2025-07
O00414,2025-03-21,C1199,P014,Argan Oil Shampoo,1020.09,3,1782.36,3060.27,5347.08,2286.81,M07,2025-03
O00415,2025-10-17,C0565,P012,Athliesure Wear,777.17,4,1118.83,3108.68,4475.32,1366.64,Organic,2025-10
O00416,2025-07-31,C1142,P018,Weight-Lifting Shoes,749.33,4,1307.8,2997.32,5231.2,2233.88,M08,2025-07
O00417,2025-05-10,C1184,P010,Plant-Based Protein,143.45,3,276.22,430.35,828.66,398.31,Organic,2025-05
O00418,2025-07-23,C0283,P024,Resistance Bands,442.52,1,862.21,442.52,862.21,419.69,Organic,2025-07
O00419,2025-08-17,C0332,P026,Tracksuit,581.63,1,851.7,581.63,851.7,270.07,M07,2025-08
O00420,2025-06-23,C1128,P026,Tracksuit,581.63,5,851.7,2908.15,4258.5,1350.35,Organic,2025-06
O00421,2025-12-28,C0330,P002,SPF 50 Sunscreen,190.04,4,365.12,760.16,1460.48,700.32,Organic,2025-12
O00422,2025-01-03,C0187,P026,Tracksuit,581.63,2,851.7,1163.26,1703.4,540.14,M07,2025-01
O00423,2025-02-15,C0539,P003,Anti-Frizz Serum,154.97,2,265.18,309.94,530.36,220.42,M01,2025-02
O00424,2025-07-16,C0821,P030,Vitamin C Serum,1052.65,5,1994.92,5263.25,9974.6,4711.35,Organic,2025-07
O00425,2025-05-27,C0118,P023,Daily Multivitamin,271.03,2,535.19,542.06,1070.38,528.32,Organic,2025-05
O00426,2025-08-13,C0414,P001,Pre-Workout Formula,81.87,5,147.52,409.35,737.6,328.25,M01,2025-08
O00427,2025-11-03,C1057,P017,Gentle Facial Cleanser,1005.92,2,1746.32,2011.84,3492.64,1480.8,Organic,2025-11
O00428,2025-12-12,C0737,P002,SPF 50 Sunscreen,190.04,2,365.12,380.08,730.24,350.16,Organic,2025-12
O00429,2025-03-22,C0566,P003,Anti-Frizz Serum,154.97,4,265.18,619.88,1060.72,440.84,M07,2025-03
O00430,2025-07-27,C0411,P019,Grip Strength Tool,491.38,5,775.01,2456.9,3875.05,1418.15,M02,2025-07
O00431,2025-02-16,C0583,P018,Weight-Lifting Shoes,749.33,5,1307.8,3746.65,6539.0,2792.35,Organic,2025-02
O00432,2025-06-28,C0567,P012,Athliesure Wear,777.17,2,1118.83,1554.34,2237.66,683.32,Organic,2025-06
O00433,2025-04-10,C0828,P015,Anti-Aging Night Cream,732.53,5,1438.69,3662.65,7193.45,3530.8,M03,2025-04
O00434,2025-07-28,C0219,P017,Gentle Facial Cleanser,1005.92,5,1746.32,5029.6,8731.6,3702.0,M05,2025-07
O00435,2025-06-24,C1052,P004,Daily Multivitamin,151.95,3,278.02,455.85,834.06,378.21,Organic,2025-06
O00436,2025-10-22,C0907,P009,SPF 50 Sunscreen,332.29,4,509.1,1329.16,2036.4,707.24,M04,2025-10
O00437,2025-06-23,C0940,P025,Scalp Detox Scrub,993.64,4,1765.1,3974.56,7060.4,3085.84,Organic,2025-06
O00438,2025-01-15,C0239,P016,SPF 50 Sunscreen,1093.54,3,1568.83,3280.62,4706.49,1425.87,M04,2025-01
O00439,2025-12-13,C0471,P023,Daily Multivitamin,271.03,3,535.19,813.09,1605.57,792.48,M06,2025-12
O00440,2025-09-22,C0020,P018,Weight-Lifting Shoes,749.33,3,1307.8,2247.99,3923.4,1675.41,M02,2025-09
O00441,2025-07-24,C0701,P022,Volumizing Spray,292.18,1,517.27,292.18,517.27,225.09,M03,2025-07
O00442,2025-09-01,C0725,P011,Pull-up Set,824.85,2,1247.08,1649.7,2494.16,844.46,Organic,2025-09
O00443,2025-05-18,C0390,P006,Leave-In Hair Mist,529.14,4,897.09,2116.56,3588.36,1471.8,Organic,2025-05
O00444,2025-05-01,C0496,P024,Resistance Bands,442.52,3,862.21,1327.56,2586.63,1259.07,M04,2025-05
O00445,2025-05-08,C0730,P027,Sweatband,196.1,2,371.46,392.2,742.92,350.72,Organic,2025-05
O00446,2025-03-03,C0161,P030,Vitamin C Serum,1052.65,4,1994.92,4210.6,7979.68,3769.08,Organic,2025-03
O00447,2025-10-05,C0988,P002,SPF 50 Sunscreen,190.04,3,365.12,570.12,1095.36,525.24,Organic,2025-10
O00448,2025-09-10,C1177,P029,Tennis Outfit,1047.18,3,1805.86,3141.54,5417.58,2276.04,M05,2025-09
O00449,2025-07-23,C1182,P008,Exfoliating Scrub,810.3,2,1426.46,1620.6,2852.92,1232.32,M07,2025-07
O00450,2025-09-02,C0067,P018,Weight-Lifting Shoes,749.33,5,1307.8,3746.65,6539.0,2792.35,M03,2025-09
O00451,2025-08-23,C1062,P004,Daily Multivitamin,151.95,4,278.02,607.8,1112.08,504.28,M01,2025-08
O00452,2025-01-07,C0432,P022,Volumizing Spray,292.18,4,517.27,1168.72,2069.08,900.36,M06,2025-01
