order_id,order_date,customer_id,product_id,quantity,unit_price,campaign_id
O00523,2025-10-10,C0580,P005,3,150.42,M06
O00524,2025-02-26,C1072,P004,1,278.02,M03
O00525,2025-04-02,C0065,P028,2,1124.06,M04
O00526,2025-02-20,C1170,P002,4,365.12,
O00527,2025-09-27,C0525,P020,1,1257.35,M02
O00528,2025-01-07,C0428,P030,4,1994.92,
O00529,2025-02-10,C0125,P015,3,1438.69,M07
O00530,2025-07-08,C0120,P026,5,851.7,M01
O00531,2025-02-06,C0623,P027,1,371.46,
O00532,2025-09-23,C0208,P004,2,278.02,M04
O00533,2025-04-09,C0510,P017,5,1746.32,
O00534,2025-04-02,C1144,P018,4,1307.8,
O00535,2025-11-23,C0734,P019,4,775.01,
O00536,2025-08-07,C0214,P029,2,1805.86,
O00537,2025-10-09,C1034,P013,3,249.72,
O00538,2025-10-01,C0908,P020,3,1257.35,
O00539,2025-10-09,C0762,P011,4,1247.08,
O00540,2025-08-09,C0663,P027,5,371.46,M04
O00541,2025-07-12,C1127,P025,3,1765.1,M08
O00542,2025-08-18,C0001,P013,1,249.72,
O00543,2025-11-02,C1061,P001,2,147.52,
O00544,2025-06-04,C0616,P001,2,147.52,M06
O00545,2025-01-12,C0566,P025,5,1765.1,M03
O00546,2025-02-18,C0943,P002,3,365.12,M05
O00547,2025-07-07,C1193,P029,2,1805.86,M05
O00548,2025-02-17,C0819,P019,5,775.01,
O00549,2025-02-09,C0665,P024,4,862.21,M02
O00550,2025-11-01,C0616,P021,1,410.46,
O00551,2025-10-23,C0161,P013,1,249.72,
O00552,2025-06-21,C0890,P012,4,1118.83,
O00553,2025-03-03,C0465,P028,5,1124.06,
O00554,2025-11-21,C0784,P025,1,1765.1,M01
O00555,2025-06-13,C1157,P018,2,1307.8,M04
O00556,2025-03-20,C0805,P002,4,365.12,
O00557,2025-10-22,C0185,P017,2,1746.32,M07
O00558,2025-03-17,C0689,P005,1,150.42,M01
O00559,2025-10-08,C0538,P013,1,249.72,M07
O00560,2025-12-24,C0277,P005,4,150.42,M08
O00561,2025-07-22,C1171,P021,2,410.46,M04
O00562,2025-05-05,C0546,P003,4,265.18,M02
O00563,2025-02-27,C0848,P022,4,517.27,M04
O00564,2025-06-14,C0050,P012,3,1118.83,M06
O00565,2025-11-12,C0906,P027,5,371.46,M01
O00566,2025-04-30,C0766,P007,2,1637.92,
O00567,2025-02-13,C0112,P004,2,278.02,
O00568,2025-03-17,C0590,P028,1,1124.06,M02
O00569,2025-06-06,C0965,P015,1,1438.69,M04
O00570,2025-04-15,C1072,P018,3,1307.8,M03
O00571,2025-12-22,C0038,P023,4,535.19,M01
O00572,2025-05-11,C0124,P006,3,897.09,M05
O00573,2025-01-28,C0018,P015,1,1438.69,M05
O00574,2025-12-06,C0738,P028,1,1124.06,M07
O00575,2025-04-29,C1042,P013,1,249.72,
O00576,2025-09-06,C1089,P028,1,1124.06,M08
O00577,2025-10-15,C0045,P030,1,1994.92,M05
O00578,2025-06-20,C0806,P016,2,1568.83,M06
O00579,2025-07-01,C0620,P021,2,410.46,
O00580,2025-09-14,C0127,P009,3,509.1,
O00581,2025-01-16,C0574,P018,2,1307.8,M07
O00582,2025-12-03,C0180,P005,4,150.42,M04
O00583,2025-08-02,C1174,P008,2,1426.46,M05
O00584,2025-11-06,C0920,P011,5,1247.08,M03
O00585,2025-10-25,C0415,P018,2,1307.8,M03
O00586,2025-08-09,C0298,P030,5,1994.92,
O00587,2025-06-12,C1142,P003,5,265.18,
O00588,2025-03-02,C0651,P006,2,897.09,
O00589,2025-06-13,C0848,P029,4,1805.86,M05
O00590,2025-03-19,C0385,P025,1,1765.1,M01
O00591,2025-11-10,C0547,P020,5,1257.35,M04
O00592,2025-11-02,C0473,P008,1,1426.46,M08
O00593,2025-03-10,C0961,P017,3,1746.32,M07
O00594,2025-09-09,C0282,P016,2,1568.83,M01
O00595,2025-07-29,C0031,P025,3,1765.1,
O00596,2025-04-24,C0416,P024,2,862.21,M08
O00597,2025-11-12,C0666,P016,4,1568.83,
O00598,2025-08-07,C0086,P013,5,249.72,
O00599,2025-07-14,C0641,P024,4,862.21,
O00600,2025-10-20,C1099,P020,5,1257.35,
O00601,2025-12-27,C0079,P026,5,851.7,M08
O00602,2025-01-22,C0504,P029,5,1805.86,M01
O00603,2025-10-13,C1058,P013,1,249.72,M08
O00604,2025-07-23,C0624,P029,3,1805.86,M07
O00605,2025-05-31,C0112,P020,5,1257.35,
O00606,2025-08-26,C0926,P027,1,371.46,
O00607,2025-02-27,C1199,P006,5,897.09,M07
O00608,2025-06-15,C0052,P015,2,1438.69,M04
O00609,2025-08-21,C0513,P003,3,265.18,
O00610,2025-12-31,C0336,P026,1,851.7,M08
O00611,2025-11-21,C0175,P012,5,1118.83,
O00612,2025-09-19,C0328,P020,4,1257.35,M01
O00613,2025-03-29,C0687,P030,5,1994.92,
O00614,2025-03-18,C0297,P006,2,897.09,
O00615,2025-01-27,C0631,P014,3,1782.36,
O00616,2025-08-17,C0371,P010,1,276.22,
O00617,2025-04-14,C0519,P001,1,147.52,M08
O00618,2025-10-06,C0012,P026,5,851.7,
O00619,2025-05-02,C0975,P007,4,1637.92,M02
O00620,2025-11-04,C0014,P020,2,1257.35,
O00621,2025-05-23,C1142,P020,2,1257.35,M03
O00622,2025-01-29,C0715,P021,1,410.46,M01
O00623,2025-12-08,C0612,P019,3,775.01,
O00624,2025-01-26,C0854,P004,2,278.02,M05
O00625,2025-11-09,C1173,P022,5,517.27,M08
O00626,2025-10-24,C0074,P012,1,1118.83,
O00627,2025-06-15,C0777,P012,1,1118.83,
O00628,2025-10-09,C0600,P003,4,265.18,M05
O00629,2025-06-18,C0848,P017,5,1746.32,M04
O00630,2025-11-10,C0224,P002,5,365.12,
O00631,2025-11-19,C0180,P017,4,1746.32,
O00632,2025-11-06,C0589,P030,4,1994.92,
O00633,2025-06-12,C1077,P009,5,509.1,
O00634,2025-07-01,C0266,P030,5,1994.92,M08
O00635,2025-09-10,C0369,P026,5,851.7,M05
O00636,2025-04-10,C0243,P001,1,147.52,M02
O00637,2025-04-17,C0850,P026,4,851.7,M06
O00638,2025-10-14,C0435,P026,1,851.7,
O00639,2025-12-20,C0522,P010,1,276.22,M06
O00640,2025-01-04,C0683,P004,3,278.02,M01
O00641,2025-03-31,C0677,P007,3,1637.92,
O00642,2025-09-03,C0972,P030,1,1994.92,
O00643,2025-09-04,C0944,P005,5,150.42,
O00644,2025-08-25,C0848,P026,1,851.7,
O00645,2025-06-03,C0647,P019,5,775.01,M04
O00646,2025-10-23,C0680,P022,3,517.27,M03
O00647,2025-05-24,C0064,P027,3,371.46,
O00648,2025-11-17,C0340,P018,5,1307.8,
O00649,2025-04-06,C0240,P020,3,1257.35,
O00650,2025-06-11,C0065,P023,3,535.19,M08
O00651,2025-05-02,C0926,P012,3,1118.83,M05
O00652,2025-03-31,C0767,P004,1,278.02,
O00653,2025-02-17,C1037,P015,1,1438.69,
O00654,2025-09-14,C0390,P005,3,150.42,
O00655,2025-09-26,C0671,P010,2,276.22,
O00656,2025-02-20,C1058,P027,2,371.46,M01
O00657,2025-08-24,C1070,P013,1,249.72,M01
O00658,2025-12-18,C0179,P028,3,1124.06,M01
O00659,2025-02-22,C0640,P017,1,1746.32,M05
O00660,2025-11-24,C0430,P029,3,1805.86,M05
O00661,2025-05-22,C0654,P018,4,1307.8,
O00662,2025-05-20,C0323,P005,3,150.42,M02
O00663,2025-04-16,C0718,P018,5,1307.8,M03
O00664,2025-12-27,C0581,P026,5,851.7,M02
O00665,2025-06-09,C0694,P020,5,1257.35,M03
O00666,2025-01-15,C0104,P016,1,1568.83,M02
O00667,2025-08-07,C0367,P013,5,249.72,
O00668,2025-11-19,C0914,P027,5,371.46,M06
O00669,2025-04-12,C1093,P023,1,535.19,
O00670,2025-08-27,C0270,P019,1,775.01,
O00671,2025-12-24,C0200,P015,4,1438.69,M08
O00672,2025-08-29,C0459,P008,2,1426.46,
O00673,2025-11-12,C0745,P009,4,509.1,M06
O00674,2025-06-16,C0999,P015,1,1438.69,M02
O00675,2025-06-29,C0945,P016,2,1568.83,M06
O00676,2025-11-06,C0261,P019,5,775.01,M02
O00677,2025-06-16,C0146,P018,3,1307.8,M07
O00678,2025-10-30,C0489,P014,5,1782.36,M03
O00679,2025-09-04,C0136,P013,3,249.72,M07
O00680,2025-08-11,C0701,P019,5,775.01,
O00681,2025-03-30,C0160,P022,5,517.27,
O00682,2025-02-28,C0949,P019,3,775.01,M08
O00683,2025-04-01,C0832,P010,1,276.22,M07
O00684,2025-06-17,C0126,P016,1,1568.83,M03
O00685,2025-10-25,C0001,P029,2,1805.86,
O00686,2025-08-20,C0597,P018,4,1307.8,
O00687,2025-08-17,C0422,P007,3,1637.92,M05
O00688,2025-08-11,C0706,P023,1,535.19,M07
O00689,2025-03-07,C0603,P028,1,1124.06,M01
O00690,2025-01-01,C1147,P023,3,535.19,M05
O00691,2025-01-16,C0885,P008,5,1426.46,M06
O00692,2025-12-31,C0832,P013,4,249.72,M04
O00693,2025-12-06,C0973,P006,2,897.09,M07
O00694,2025-07-04,C0855,P027,2,371.46,M03
O00695,2025-03-10,C0147,P001,1,147.52,M08
O00696,2025-12-03,C0279,P014,1,1782.36,M07
O00697,2025-08-22,C0872,P029,5,1805.86,M07
O00698,2025-10-10,C0922,P027,4,371.46,M03
O00699,2025-08-06,C0016,P020,5,1257.35,M04
O00700,2025-12-31,C0552,P017,4,1746.32,
O00701,2025-10-23,C0069,P012,1,1118.83,M06
O00702,2025-02-27,C0987,P019,1,775.01,M05
O00703,2025-08-27,C0161,P017,5,1746.32,
O00704,2025-02-15,C0968,P008,1,1426.46,
O00705,2025-10-04,C1188,P026,3,851.7,
O00706,2025-06-25,C0023,P018,4,1307.8,M08
O00707,2025-10-21,C0679,P024,4,862.21,M05
O00708,2025-05-29,C0073,P006,5,897.09,
O00709,2025-10-16,C0126,P009,4,509.1,M01
O00710,2025-12-03,C0056,P010,3,276.22,M03
O00711,2025-09-16,C0570,P003,3,265.18,M05
O00712,2025-05-21,C0527,P028,1,1124.06,
O00713,2025-11-06,C0310,P006,4,897.09,M03
O00714,2025-05-14,C0484,P026,4,851.7,M01
O00715,2025-06-25,C0298,P003,5,265.18,
O00716,2025-03-20,C1016,P027,4,371.46,
O00717,2025-05-02,C0902,P022,2,517.27,M06
O00718,2025-01-28,C0542,P021,1,410.46,M08
O00719,2025-07-24,C0618,P016,4,1568.83,
O00720,2025-09-30,C0778,P008,4,1426.46,M03
O00721,2025-09-29,C0891,P028,1,1124.06,M08
O00722,2025-07-15,C0647,P022,5,517.27,
O00723,2025-01-22,C1089,P004,3,278.02,
O00724,2025-08-10,C0559,P020,3,1257.35,M02
O00725,2025-05-11,C1197,P021,4,410.46,M04
O00726,2025-12-11,C0400,P019,5,775.01,M03
O00727,2025-06-10,C0022,P018,1,1307.8,
O00728,2025-01-07,C0201,P014,5,1782.36,M08
O00729,2025-06-29,C0581,P008,3,1426.46,M01
O00730,2025-11-14,C0117,P003,5,265.18,
O00731,2025-04-22,C0250,P020,1,1257.35,M03
O00732,2025-07-12,C1160,P022,2,517.27,
O00733,2025-12-23,C0519,P006,3,897.09,M02
O00734,2025-11-24,C0567,P015,4,1438.69,
O00735,2025-12-08,C0663,P025,3,1765.1,M02
O00736,2025-05-22,C0128,P025,4,1765.1,M01
O00737,2025-05-13,C0543,P027,2,371.46,M08
O00738,2025-04-13,C0805,P020,2,1257.35,
O00739,2025-02-25,C1108,P005,4,150.42,M02
O00740,2025-08-15,C0531,P023,1,535.19,M02
O00741,2025-10-20,C0514,P024,4,862.21,M08
O00742,2025-03-18,C0002,P021,1,410.46,
O00743,2025-05-17,C0676,P005,4,150.42,M08
O00744,2025-09-02,C0828,P014,1,1782.36,M01
O00745,2025-07-16,C0988,P023,1,535.19,M06
O00746,2025-06-20,C0621,P022,4,517.27,M02
O00747,2025-07-07,C0697,P018,1,1307.8,
O00748,2025-05-29,C0416,P021,2,410.46,M07
O00749,2025-12-05,C0613,P007,4,1637.92,
O00750,2025-11-19,C0736,P023,4,535.19,M08
O00751,2025-04-08,C0074,P005,2,150.42,M04
O00752,2025-09-08,C0130,P013,5,249.72,
O00753,2025-09-13,C0921,P018,1,1307.8,M01
O00754,2025-06-22,C0088,P026,4,851.7,M08
O00755,2025-12-14,C1099,P028,2,1124.06,
O00756,2025-04-30,C0148,P030,1,1994.92,
O00757,2025-09-08,C0040,P021,4,410.46,
O00758,2025-11-13,C0498,P002,2,365.12,M01
O00759,2025-06-07,C0200,P027,4,371.46,
O00760,2025-10-30,C0218,P003,1,265.18,M04
O00761,2025-02-02,C0416,P026,4,851.7,M07
O00762,2025-06-16,C1180,P004,5,278.02,M04
O00763,2025-01-24,C0356,P019,3,775.01,M05
O00764,2025-03-14,C0851,P025,2,1765.1,
O00765,2025-10-11,C0899,P006,2,897.09,
O00766,2025-01-21,C0205,P005,5,150.42,M03
O00767,2025-01-09,C0998,P029,1,1805.86,M03
O00768,2025-02-15,C0582,P023,4,535.19,
O00769,2025-09-01,C0260,P023,2,535.19,M05
O00770,2025-09-25,C0844,P015,2,1438.69,
O00771,2025-11-09,C0078,P023,5,535.19,M08
O00772,2025-11-10,C0617,P003,3,265.18,M04
O00773,2025-04-09,C1086,P004,1,278.02,
O00774,2025-10-04,C0450,P017,4,1746.32,
O00775,2025-12-04,C0567,P007,1,1637.92,M03
O00776,2025-12-17,C0972,P028,4,1124.06,M01
O00777,2025-01-28,C0746,P021,3,410.46,M05
O00778,2025-06-21,C0929,P020,1,1257.35,M01
O00779,2025-10-03,C0324,P006,1,897.09,M02
O00780,2025-02-06,C0482,P029,4,1805.86,M06
O00781,2025-08-03,C0668,P007,2,1637.92,
O00782,2025-06-16,C0201,P008,2,1426.46,
O00783,2025-04-13,C0452,P013,1,249.72,M08
O00784,2025-01-28,C0893,P029,2,1805.86,M08
O00785,2025-04-02,C0765,P013,2,249.72,M04
O00786,2025-11-20,C0553,P012,2,1118.83,M01
O00787,2025-12-21,C0123,P019,3,775.01,M08
O00788,2025-08-23,C0351,P014,3,1782.36,M05
O00789,2025-11-06,C0349,P006,5,897.09,
O00790,2025-04-28,C0844,P003,5,265.18,M04
O00791,2025-10-30,C0948,P016,3,1568.83,M07
O00792,2025-05-07,C0671,P008,4,1426.46,M03
O00793,2025-10-21,C0011,P029,4,1805.86,
O00794,2025-01-21,C1033,P016,1,1568.83,M07
O00795,2025-09-03,C0201,P026,4,851.7,M02
O00796,2025-10-13,C0026,P025,4,1765.1,
O00797,2025-03-09,C0606,P012,2,1118.83,
O00798,2025-02-16,C0983,P001,3,147.52,M08
O00799,2025-10-20,C1196,P024,1,862.21,
O00800,2025-08-26,C0284,P025,4,1765.1,M06
O00801,2025-11-17,C0003,P015,1,1438.69,M06
O00802,2025-09-29,C0608,P002,4,365.12,
O00803,2025-12-24,C1111,P020,5,1257.35,
O00804,2025-12-17,C0688,P003,1,265.18,M06
O00805,2025-01-27,C0785,P004,3,278.02,M01
O00806,2025-07-07,C0359,P012,5,1118.83,
O00807,2025-10-15,C0420,P023,2,535.19,
O00808,2025-05-03,C0233,P018,4,1307.8,
O00809,2025-10-25,C0430,P028,2,1124.06,M05
O00810,2025-09-15,C0867,P022,3,517.27,M06
O00811,2025-06-26,C0996,P015,5,1438.69,M02
O00812,2025-08-29,C1090,P023,5,535.19,
O00813,2025-08-20,C0754,P020,1,1257.35,M08
O00814,2025-02-14,C0801,P003,2,265.18,M02
O00815,2025-02-25,C0566,P006,1,897.09,
O00816,2025-09-12,C0419,P005,5,150.42,
O00817,2025-01-12,C0854,P010,5,276.22,
O00818,2025-08-31,C0861,P012,4,1118.83,
O00819,2025-01-11,C0388,P010,1,276.22,M04
O00820,2025-09-24,C0688,P021,4,410.46,M06
O00821,2025-09-06,C1086,P019,5,775.01,M05
O00822,2025-10-18,C0628,P005,2,150.42,
O00823,2025-04-27,C0762,P016,3,1568.83,
O00824,2025-01-25,C0724,P005,3,150.42,M03
O00825,2025-11-13,C0330,P030,5,1994.92,M03
O00826,2025-12-29,C0315,P023,2,535.19,M01
O00827,2025-06-12,C0260,P019,4,775.01,M03
O00828,2025-04-16,C0072,P018,3,1307.8,
O00829,2025-03-17,C0919,P012,5,1118.83,
O00830,2025-10-01,C0249,P010,1,276.22,M08
O00831,2025-03-16,C0656,P015,2,1438.69,M06
O00832,2025-11-28,C0606,P023,4,535.19,
O00833,2025-10-21,C0302,P022,5,517.27,
O00834,2025-08-15,C0231,P011,4,1247.08,
O00835,2025-03-13,C1129,P022,1,517.27,M07
O00836,2025-11-13,C0452,P027,4,371.46,M06
O00837,2025-01-29,C0400,P020,5,1257.35,M05
O00838,2025-04-11,C0172,P001,5,147.52,
O00839,2025-12-13,C0179,P022,5,517.27,M08
O00840,2025-06-12,C1048,P020,1,1257.35,
O00841,2025-07-04,C0303,P013,4,249.72,M06
O00842,2025-01-07,C0707,P010,3,276.22,M08
O00843,2025-10-15,C0442,P003,4,265.18,
O00844,2025-08-01,C0907,P026,3,851.7,M07
O00845,2025-08-01,C0177,P005,2,150.42,M08
O00846,2025-09-26,C0136,P011,5,1247.08,
O00847,2025-02-15,C0839,P001,3,147.52,M08
O00848,2025-12-30,C0281,P019,2,775.01,M07
O00849,2025-05-29,C1005,P018,1,1307.8,
O00850,2025-06-04,C1199,P027,3,371.46,M08
O00851,2025-04-25,C0006,P001,2,147.52,M08
O00852,2025-03-05,C0590,P021,4,410.46,M04
O00853,2025-01-15,C0568,P004,4,278.02,
O00854,2025-02-04,C0741,P020,5,1257.35,M07
O00855,2025-05-13,C0975,P021,1,410.46,M01
O00856,2025-05-13,C1192,P006,1,897.09,M08
O00857,2025-12-21,C0732,P005,2,150.42,M06
O00858,2025-08-03,C0730,P021,1,410.46,M02
O00859,2025-09-21,C0376,P007,1,1637.92,M03
O00860,2025-10-06,C0648,P011,3,1247.08,M06
O00861,2025-02-19,C1188,P018,3,1307.8,
O00862,2025-01-07,C1062,P005,3,150.42,M08
O00863,2025-07-30,C0334,P011,1,1247.08,M04
O00864,2025-04-07,C1145,P026,5,851.7,
O00865,2025-09-27,C1090,P028,5,1124.06,
O00866,2025-02-28,C0944,P014,1,1782.36,M03
O00867,2025-01-09,C0714,P016,3,1568.83,
O00868,2025-03-13,C0906,P027,5,371.46,M06
O00869,2025-03-30,C0624,P023,1,535.19,
O00870,2025-03-02,C0264,P008,2,1426.46,
O00871,2025-06-07,C0430,P005,2,150.42,
O00872,2025-08-06,C0229,P023,1,535.19,M08
O00873,2025-08-09,C0403,P002,1,365.12,M01
O00874,2025-08-29,C0519,P004,1,278.02,M01
O00875,2025-02-19,C0254,P026,5,851.7,M04
O00876,2025-04-05,C0720,P022,1,517.27,M05
O00877,2025-10-24,C0722,P012,2,1118.83,
O00878,2025-11-10,C1035,P008,5,1426.46,M01
O00879,2025-09-28,C0393,P007,3,1637.92,M01
O00880,2025-02-20,C0439,P030,5,1994.92,
O00881,2025-09-01,C0380,P012,4,1118.83,
O00882,2025-02-24,C0727,P006,4,897.09,M04
O00883,2025-07-28,C0644,P004,1,278.02,M03
O00884,2025-09-11,C0740,P025,3,1765.1,M01
O00885,2025-02-12,C1012,P011,1,1247.08,M08
O00886,2025-11-04,C0639,P024,4,862.21,M07
O00887,2025-05-29,C0877,P028,2,1124.06,
O00888,2025-09-01,C0753,P022,2,517.27,M08
O00889,2025-12-11,C0812,P004,4,278.02,M02
O00890,2025-03-03,C0809,P005,4,150.42,
O00891,2025-02-22,C0346,P024,1,862.21,M04
O00892,2025-06-23,C0828,P007,1,1637.92,M07
O00893,2025-09-13,C1192,P009,5,509.1,M07
O00894,2025-07-02,C0829,P016,4,1568.83,M03
O00895,2025-08-21,C0251,P004,3,278.02,M04
O00896,2025-11-18,C0061,P005,1,150.42,
O00897,2025-02-04,C0055,P016,2,1568.83,M06
O00898,2025-03-20,C0198,P010,1,276.22,
O00899,2025-09-24,C1009,P025,4,1765.1,M08
O00900,2025-09-09,C0536,P017,5,1746.32,M01
O00901,2025-01-17,C0244,P014,4,1782.36,M07
O00902,2025-08-15,C0074,P015,1,1438.69,M05
O00903,2025-12-28,C1007,P006,4,897.09,M07
O00904,2025-09-07,C0225,P025,5,1765.1,
O00905,2025-12-04,C1105,P018,5,1307.8,M03
O00906,2025-09-17,C0802,P002,3,365.12,M07
O00907,2025-11-12,C0723,P022,3,517.27,M01
O00908,2025-10-30,C0263,P002,3,365.12,M01
O00909,2025-11-17,C0780,P011,1,1247.08,M06
O00910,2025-07-30,C0116,P012,2,1118.83,M05
O00911,2025-10-31,C0135,P003,3,265.18,M03
O00912,2025-01-11,C0668,P018,1,1307.8,M07
O00913,2025-10-18,C0863,P017,3,1746.32,M08
O00914,2025-10-29,C0649,P001,4,147.52,M06
O00915,2025-10-21,C1001,P004,1,278.02,
O00916,2025-04-16,C1018,P011,5,1247.08,
O00917,2025-12-08,C0342,P011,5,1247.08,M07
O00918,2025-04-14,C0155,P016,5,1568.83,M05
O00919,2025-01-25,C1175,P010,4,276.22,
O00920,2025-11-16,C0189,P024,5,862.21,M06
O00921,2025-05-20,C1161,P003,5,265.18,M04
O00922,2025-06-27,C0158,P026,3,851.7,M05
O00923,2025-08-10,C1106,P022,3,517.27,M07
O00924,2025-05-09,C1056,P020,4,1257.35,
O00925,2025-10-08,C0039,P006,5,897.09,
O00926,2025-10-23,C0437,P016,4,1568.83,M07
O00927,2025-10-17,C0123,P024,5,862.21,M08
O00928,2025-03-17,C0309,P008,3,1426.46,
O00929,2025-07-30,C0132,P011,2,1247.08,
O00930,2025-05-17,C0588,P027,2,371.46,M04
O00931,2025-07-27,C0233,P008,2,1426.46,M04
O00932,2025-06-08,C0995,P015,5,1438.69,
O00933,2025-08-05,C0076,P021,2,410.46,M03
O00934,2025-01-15,C0569,P009,5,509.1,M01
O00935,2025-09-06,C0041,P026,1,851.7,
O00936,2025-02-12,C0611,P011,1,1247.08,
O00937,2025-07-28,C0745,P029,1,1805.86,M03
O00938,2025-05-01,C1170,P004,5,278.02,
O00939,2025-09-25,C1189,P022,5,517.27,M02
O00940,2025-05-02,C0251,P020,3,1257.35,M07
O00941,2025-05-01,C0867,P030,2,1994.92,M03
O00942,2025-04-20,C0901,P009,4,509.1,M01
O00943,2025-09-09,C0768,P018,1,1307.8,M07
O00944,2025-09-01,C0505,P022,3,517.27,
O00945,2025-03-16,C0974,P012,3,1118.83,
O00946,2025-01-11,C0072,P021,1,410.46,
O00947,2025-12-10,C0519,P008,5,1426.46,M06
O00948,2025-12-17,C1096,P004,2,278.02,
O00949,2025-07-18,C0805,P001,3,147.52,M04
O00950,2025-06-02,C0329,P007,4,1637.92,
O00951,2025-11-26,C0070,P014,3,1782.36,
O00952,2025-09-09,C0846,P016,3,1568.83,
O00953,2025-02-21,C0329,P027,3,371.46,M06
O00954,2025-08-04,C1122,P020,3,1257.35,M01
O00955,2025-01-27,C0377,P021,4,410.46,
O00956,2025-03-11,C0821,P001,2,147.52,
O00957,2025-06-10,C0169,P019,1,775.01,M03
O00958,2025-11-01,C0841,P022,3,517.27,M03
O00959,2025-05-14,C0671,P006,3,897.09,M07
O00960,2025-07-08,C0806,P006,4,897.09,
O00961,2025-10-20,C0043,P008,1,1426.46,
O00962,2025-11-28,C0469,P020,1,1257.35,
O00963,2025-04-12,C0346,P009,1,509.1,M07
O00964,2025-11-04,C0306,P009,1,509.1,
O00965,2025-03-29,C0241,P019,1,775.01,
O00966,2025-08-11,C0930,P025,4,1765.1,M04
O00967,2025-04-08,C0546,P028,3,1124.06,
O00968,2025-07-15,C0884,P005,2,150.42,
O00969,2025-05-25,C0388,P024,4,862.21,M03
O00970,2025-01-15,C0537,P010,2,276.22,
O00971,2025-05-08,C1194,P012,4,1118.83,M08
O00972,2025-03-10,C0663,P028,4,1124.06,
O00973,2025-07-16,C0867,P023,5,535.19,M02
O00974,2025-10-13,C0107,P002,3,365.12,
O00975,2025-08-30,C0726,P030,5,1994.92,
O00976,2025-11-03,C0094,P023,1,535.19,M07
O00977,2025-06-04,C0760,P013,2,249.72,
O00978,2025-10-14,C1189,P002,2,365.12,M08
O00979,2025-06-23,C0959,P029,2,1805.86,M07
O00980,2025-03-14,C0240,P009,3,509.1,M03
O00981,2025-09-13,C0576,P028,3,1124.06,
O00982,2025-05-25,C0540,P029,5,1805.86,
O00983,2025-05-16,C0642,P017,4,1746.32,
O00984,2025-06-11,C1007,P024,2,862.21,M08
O00985,2025-01-28,C0305,P007,1,1637.92,M01
O00986,2025-08-29,C0335,P009,4,509.1,M08
O00987,2025-01-21,C0731,P015,5,1438.69,M08
O00988,2025-02-27,C0304,P028,1,1124.06,M04
O00989,2025-05-26,C0345,P006,5,897.09,
O00990,2025-10-16,C1200,P029,2,1805.86,M01
O00991,2025-09-27,C1169,P025,2,1765.1,M02
O00992,2025-05-07,C1021,P025,1,1765.1,
O00993,2025-01-14,C0250,P010,4,276.22,M02
O00994,2025-06-15,C0060,P005,1,150.42,M08
O00995,2025-08-21,C0552,P021,5,410.46,
O00996,2025-06-18,C0928,P002,3,365.12,
O00997,2025-10-19,C0433,P005,1,150.42,
O00998,2025-05-25,C0114,P011,1,1247.08,M07
O00999,2025-02-17,C0523,P013,2,249.72,M07
O01000,2025-02-15,C0427,P001,2,147.52,M07
O01001,2025-05-26,C0316,P021,1,410.46,M07
O01002,2025-06-08,C0269,P029,3,1805.86,
O01003,2025-07-08,C0410,P017,4,1746.32,M07
O01004,2025-09-01,C1154,P009,5,509.1,M07
O01005,2025-07-08,C0382,P020,4,1257.35,
O01006,2025-02-17,C1052,P002,3,365.12,
O01007,2025-12-13,C0318,P008,4,1426.46,M02
O01008,2025-05-29,C0896,P015,1,1438.69,
O01009,2025-09-02,C0305,P010,2,276.22,
O01010,2025-06-03,C0510,P027,5,371.46,M01
O01011,2025-10-10,C0093,P003,5,265.18,M07
O01012,2025-07-31,C0952,P004,5,278.02,
O01013,2025-07-01,C1200,P009,1,509.1,
O01014,2025-01-09,C0948,P004,2,278.02,
O01015,2025-07-21,C0171,P002,4,365.12,
O01016,2025-06-02,C0932,P011,4,1247.08,
O01017,2025-05-16,C0384,P011,2,1247.08,M05
O01018,2025-12-11,C0889,P004,5,278.02,M07
O01019,2025-03-01,C0352,P001,4,147.52,M07
O01020,2025-12-03,C0997,P024,3,862.21,
O01021,2025-11-12,C0809,P012,3,1118.83,M03
O01022,2025-01-08,C0230,P007,1,1637.92,
O01023,2025-04-07,C0055,P028,2,1124.06,M03
O01024,2025-11-29,C0893,P008,5,1426.46,M05
O01025,2025-08-26,C0971,P005,4,150.42,M03
O01026,2025-03-20,C0912,P024,4,862.21,M08
O01027,2025-10-27,C0413,P008,3,1426.46,M07
O01028,2025-01-27,C0017,P011,1,1247.08,
O01029,2025-08-10,C1016,P014,5,1782.36,M05
O01030,2025-01-19,C0819,P016,4,1568.83,M08
O01031,2025-04-29,C0125,P023,5,535.19,M06
O01032,2025-10-11,C0549,P003,4,265.18,
O01033,2025-03-01,C0711,P016,4,1568.83,
O01034,2025-01-11,C0590,P006,2,897.09,M08
O01035,2025-04-29,C0450,P017,5,1746.32,
O01036,2025-06-23,C0960,P030,2,1994.92,
O01037,2025-12-31,C0854,P013,3,249.72,
O01038,2025-03-24,C0425,P020,3,1257.35,
O01039,2025-02-14,C0989,P022,2,517.27,M03
O01040,2025-11-07,C0207,P016,4,1568.83,
O01041,2025-09-10,C0481,P010,2,276.22,M01
O01042,2025-07-03,C0535,P029,3,1805.86,
O01043,2025-03-31,C1032,P027,1,371.46,
O01044,2025-06-22,C0234,P014,5,1782.36,M04
O01045,2025-09-07,C0697,P009,3,509.1,
